mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
-174.7953613,79.30673242,-24.34038148,17.97736846,24.4723163,15.71962789,7.472468337,4.225394764,3.918089053,4.809584743,2.766530659,1.726129333,-2.344169321,-1.59677104,-4.456881421,-0.366466421,-2.435722225,1.489888915,-0.330503156,-3.665394889,reggae
-177.2697617,89.64180723,9.612428969,65.47946717,-1.013484889,15.52010626,8.003920631,16.34154044,0.264980174,2.643869186,2.891874348,0.642761193,2.580019785,2.815809789,-0.453321805,2.523493394,-1.411256334,-1.654230614,1.207832278,-1.893638166,reggae
-132.9802305,117.1230185,-2.82093425,22.5339617,25.92282566,0.282022491,13.52405818,3.403049022,4.527594536,0.54086222,-0.069218188,5.104058052,-0.16249322,1.272664119,3.071927098,1.401317448,-0.543871842,0.136085989,-1.048767191,-0.031525323,reggae
-74.02250986,58.01532496,9.143743322,29.26252655,12.53790846,-0.187196126,0.167395315,1.37419548,-5.08845348,1.355007072,2.852651996,-1.558304233,0.887498126,1.04143475,-4.333255004,-3.74627014,-3.661871289,-1.057384601,-4.112636966,-4.135689824,reggae
-70.11908607,54.36757362,15.57936538,19.80222266,27.00214033,13.24576196,0.698360796,10.07593582,6.691446929,-0.303305783,2.973842685,6.014332859,1.088729584,3.174977143,0.252380077,3.039976342,-5.600271468,-1.311368833,-1.9586302,-8.718293502,reggae
-184.5190232,106.1737778,4.034697722,38.74201179,8.411220726,30.46509292,-3.356385942,20.30542285,-1.543737404,15.9233992,-6.52368773,13.19234404,-1.722383691,6.857508796,-3.234278311,1.872322586,-6.04405472,3.519454662,-7.409650779,-1.744094461,reggae
-201.1223264,104.141495,-15.46836207,30.80706382,14.25864285,31.42604691,-7.866822327,17.9621824,-4.05209936,16.94393146,-11.21521169,12.12452451,-5.289064016,-0.686834849,-1.384482219,3.931940214,-5.864139744,1.042493474,-2.982669002,-1.36056326,reggae
-177.7043426,113.5874608,2.337646774,35.822209,1.624071015,34.69662426,-8.740147339,16.27589944,-9.329084875,14.16883663,-2.055727696,13.13182004,-7.246696873,3.588587629,-0.574336123,4.833801372,-3.586659534,3.77361146,-4.315734072,-1.126517946,reggae
-63.79832565,88.25965824,-27.60716309,18.60618396,-3.580609769,5.195205925,0.979041603,8.050552403,-4.393330168,2.27505404,4.157031899,-2.211593182,10.27043104,1.875928427,6.292173191,4.694449744,-7.751021427,4.599435197,-1.588520662,0.631228224,reggae
-66.16215936,97.88419482,-18.81729663,26.94308005,14.02506299,6.033067598,9.446819076,10.56996414,-0.139061105,8.124028239,10.54028254,8.00699449,3.804793472,4.010850267,2.71489829,0.426377208,-4.196020871,0.106682456,0.14559138,-3.154408883,reggae
-121.4671297,89.57739864,23.7875125,32.77126412,8.859361729,-2.615542031,6.630304675,1.769227513,-2.950026197,-3.100646294,-0.697770645,-5.427795964,-6.5471047,-4.701976526,-3.281238988,-6.463206263,-6.658290536,-4.413391786,-3.162140645,-3.980087849,reggae
-105.9093695,87.9976636,19.35996115,30.64025927,10.01407809,18.01791367,3.645699916,8.924529515,5.827138826,8.885923737,5.6785863,10.55820007,5.896101004,6.111937876,7.051243692,5.110037273,4.472892512,2.188349341,1.400069453,-1.263495445,reggae
-159.4534546,104.8446909,-10.30099335,34.66186467,-4.966026278,26.81253445,-21.94950637,23.4574181,-14.02508747,19.58975558,-8.304608831,9.711855029,-10.07236161,1.418725007,-6.505015331,1.074711637,-9.212255661,3.28284761,-0.76554065,3.763479007,reggae
-136.7558096,75.59941961,-5.331108765,23.44259702,0.760475786,12.29265012,4.482409486,5.16642737,-0.068328519,9.039367698,4.905277467,2.336705732,5.477864655,0.662987956,1.472659904,3.836433338,-1.590395251,-1.717482076,-4.441484051,-9.696085616,reggae
-177.5946743,89.9563874,4.622017579,40.15455829,0.16950973,23.17949566,-9.902902418,12.7686713,-7.30862665,18.72905327,-5.727551218,6.123642415,-9.925942567,0.277244838,-8.231937051,3.882830235,-6.858575791,2.184142714,-2.365344938,1.833553077,reggae
-115.6868943,67.0488991,1.91715842,29.11664098,4.002324424,12.04244678,13.99189819,14.9234007,2.304748171,17.06158198,7.572842097,4.998703009,8.551646599,8.288780007,7.896713217,5.845456815,3.107646256,0.051894739,-1.549519577,-1.283726612,reggae
-192.2386028,116.5135171,-10.94539438,29.90236165,-0.653758296,21.42029613,-11.90258715,18.63010318,-13.08076897,14.45856117,-7.386015638,4.832030497,-2.8131168,3.115510823,-1.622101044,-2.389602337,-6.517716239,-1.409468996,-5.537952288,-2.555416629,reggae
-238.8616572,132.3254497,-0.103020277,41.22550493,2.421151396,19.08258817,7.984919536,19.94673255,-0.627059959,11.09325022,-1.715118264,9.937167876,3.022539255,2.2037575,-7.858750871,-3.981111292,-4.916565207,-2.150427927,-2.411580609,0.052217343,reggae
-177.3309805,110.9842374,-15.66201732,36.7835398,0.069496501,24.47006532,-3.770686368,18.42262483,-3.373045978,13.77835999,-2.108608559,8.589011468,-5.949764884,2.897852778,-5.276860265,-3.058388878,-6.198998239,2.056390495,-0.986980362,2.303922541,reggae
-67.11160918,80.73292285,-43.87227077,57.72671894,-12.7925402,33.59546367,-7.732109914,14.12699166,-1.230904815,7.420772305,-2.037248084,6.111212496,-6.63142617,-1.00198306,-4.763526259,1.053455307,3.493322118,4.537165704,-1.290849986,-3.146515277,reggae
-130.3663641,84.28501966,29.35666054,23.84562527,8.289561102,13.86404205,2.229800037,2.925633828,2.576491728,0.097988429,2.341791239,2.747748659,3.755345757,3.782516002,2.123273986,3.137535382,0.1646527,2.397068096,-4.111466328,-1.762769729,reggae
-75.21230807,44.84120438,10.07989057,1.153609796,1.160932451,-3.136166904,0.139225259,0.075576535,-3.439198337,0.107048655,-1.930443264,-2.319846771,-0.081524134,-3.485339014,-0.374829602,-2.7291994,2.511860446,-0.989958664,3.62893424,-2.602387871,reggae
-207.3322019,134.6801096,-9.072891389,38.4680902,6.304175932,22.61220582,-8.298544582,16.30429687,-8.460582055,4.159188269,-4.344092683,6.355913396,-6.898152796,0.959594026,-0.947160054,-2.540446167,-6.111971307,2.482432522,-6.168716017,-4.580946591,reggae
-91.33466364,98.81769437,-23.20912213,46.87893689,-6.861111496,29.27070329,-9.966092601,25.66189767,-10.21392188,19.61692058,-8.215607705,13.41244473,-6.498817642,14.02541705,0.414114806,12.58682021,0.345952793,10.11218678,-0.429140185,1.29169972,reggae
-142.7808787,103.1136741,-15.23548994,38.28006001,-12.98536111,2.754244227,-1.673864488,-3.432739033,-4.451443836,-9.287880008,-10.12442517,-2.114641875,-4.467652669,-7.905511711,-3.748227944,0.507575122,-5.033563951,0.307482635,1.592529176,1.225282693,reggae
-147.0680052,120.1049816,-21.59664644,39.65477448,6.949637256,15.09612923,-1.016528221,15.94504533,2.531154416,4.510888387,0.015022091,4.33555332,4.63752361,4.00774202,3.05073482,0.542455809,-6.143035731,-1.649563044,-0.723847855,0.20503252,reggae
-175.1637164,116.6604542,-55.15487322,59.92646898,1.953650399,1.082577092,14.60439153,-3.229054423,2.792825577,5.714761349,-1.836287338,7.878860738,0.399886022,0.037328516,-1.167588482,-4.514644842,-2.943957768,-3.682433709,-2.512692632,-7.053983243,reggae
-167.0243654,116.6858509,-44.22675885,70.54236565,2.310723241,16.03447712,12.50319883,4.094832367,5.324832075,4.516680278,7.307895136,7.585333337,2.906506946,1.481477119,1.136646107,-3.118478962,-1.958724934,-1.00353009,-4.657254494,-4.955900109,reggae
-162.4977539,98.47779456,-1.595963777,20.8140017,12.05253179,11.7454847,6.10098573,4.965585262,1.702557506,3.045209038,-0.868639482,4.121985275,3.426693842,-1.401872115,2.275388778,-3.703811341,-6.489096276,2.589263079,1.407164736,2.234648798,reggae
-243.7836911,123.3475125,-15.57392375,38.88739832,6.48911056,25.51518414,3.035968732,17.17847322,-0.213305106,8.982954847,-2.488566551,6.762692981,-3.453921365,3.259223365,-3.433191384,-0.478336319,-2.533977831,-1.862259817,-4.967371016,-2.718568089,reggae
-194.5723285,118.555793,-6.409180854,40.79783799,-3.287695762,25.47037665,-9.310225667,11.40100711,-6.148407442,15.34080835,-5.155267138,5.763484229,-6.287700106,5.867938588,-2.800285067,2.58439618,-4.748137859,4.531938805,-3.189579558,-0.31483165,reggae
-177.3809015,98.27545105,14.73573284,21.14185499,14.97689088,10.20403284,4.949562627,0.843908757,4.851875743,6.87761665,3.546227224,-0.357994802,0.568865395,1.369408271,2.009203914,-0.313681631,-1.370355907,2.910138389,-0.978556423,-0.518466242,reggae
-296.056621,93.19473137,-31.42280562,29.49783318,-18.93541727,1.955068612,-19.49468578,-6.236218465,-24.00717183,-7.08172541,-14.18346887,3.268908733,-10.61951168,-2.79942577,-10.81031766,-6.710217261,-8.496541394,-3.129219216,-7.058174054,-4.75627033,reggae
-141.7687005,44.15133593,21.71699495,43.31019661,21.75898873,11.18535335,3.54101123,15.00915437,-1.748680403,6.442292416,6.925071702,0.716179058,3.973561889,1.475715548,4.671554101,0.898629069,2.226882878,3.384725227,-2.658980709,0.508959667,reggae
-76.03395754,101.1085254,-11.62311428,46.22648919,-11.1999873,31.38934444,-9.447223961,22.45587616,-16.80213065,15.96951381,-9.507452425,11.79272101,-7.848235502,9.722143917,-7.245732145,6.173632568,-8.606733296,8.072282612,-5.585944134,3.734385804,reggae
-198.6177252,102.4117531,-10.02922846,30.80452811,-3.311109538,20.27833354,-5.636413556,28.1001873,-11.50971011,18.21046882,-7.360083438,12.27973935,-4.362807023,11.40483382,-3.466676286,2.016335385,-6.990684069,1.1078394,-1.499562767,1.952566153,reggae
-301.4193152,77.22197016,-13.58408854,39.30445043,1.601172967,16.89150083,-7.258836101,-3.608766634,1.15987259,-3.273831745,-8.444424835,-3.602143382,-2.601354496,-7.233517358,-2.445522264,0.758063223,-8.966571925,-2.65452859,-5.498267714,-8.405731619,reggae
-201.9967671,111.096566,8.876987673,51.82934406,1.291754731,30.04593552,-4.510404824,22.45501379,-7.147241919,11.50282941,-4.76218878,10.60124145,-2.64046407,9.015135998,-4.359392084,-0.041128328,-4.324752777,0.655330333,-3.746004469,-6.195817711,reggae
-249.4021288,111.4898247,11.28539797,41.32205179,-2.883884993,34.55619048,0.427933732,22.34039343,-9.969791888,10.20563278,-2.814627793,8.733404719,-1.442163443,2.271468613,-3.885068886,-1.856787041,-0.844491176,-0.936634943,-3.167422468,-4.326402187,reggae
-103.1001806,67.21435876,2.227921998,28.50285247,4.177965205,11.88009102,14.2641673,14.30376331,3.261562764,15.85300609,8.041330065,4.467560547,8.684822272,8.065408603,7.983837864,5.03603871,3.740158671,-0.32776124,-0.940888026,-1.087155823,reggae
-150.8939509,111.7687349,2.912543259,42.73768767,-3.597674467,15.15693005,3.450977771,0.190792707,-4.718658901,3.859916961,-0.890186307,-5.354467039,0.690162068,-1.223388498,-5.050070717,-5.070661415,-8.562772418,-7.983102573,-5.301220209,-1.455190688,reggae
-138.1434923,101.4627987,-35.31611902,36.17217391,-9.501001296,14.76585705,-0.242717845,11.53028339,-2.110761974,3.415377929,4.2102257,0.14168322,9.006069575,2.763124978,6.236765274,5.737457204,-7.942284019,5.204111312,-1.48863529,0.453699748,reggae
-94.11406584,68.23100859,3.97529796,7.626159684,12.78829871,-3.190696193,-3.907604317,3.822722427,-6.118559899,-0.348419791,0.340414444,-4.672768523,-3.005685647,-2.966946868,-3.197787908,-4.919395734,-5.00271817,1.388453607,-2.095278849,-2.098992303,reggae
-115.6868943,67.0488991,1.91715842,29.11664098,4.002324424,12.04244678,13.99189819,14.9234007,2.304748171,17.06158198,7.572842097,4.998703009,8.551646599,8.288780007,7.896713217,5.845456815,3.107646256,0.051894739,-1.549519577,-1.283726612,reggae
-194.7689052,83.03728245,-0.757218396,32.36765135,2.817732838,23.16648907,2.96808955,14.22205321,8.544746799,10.44563048,7.066558944,8.805317127,1.411786709,5.41131687,2.752176138,5.248266771,1.645210817,0.50953806,1.143303808,-1.55997289,reggae
-105.886781,88.18093045,19.29193628,30.59013566,9.978511775,17.95014486,3.679635392,8.924016925,5.858102487,8.860469945,5.635162279,10.51902949,5.915121322,6.112052396,7.049307835,5.091340615,4.456683113,2.169062585,1.419996765,-1.226579702,reggae
-155.6553222,57.02555685,-35.26057312,33.29032324,-14.19208003,25.28622348,2.536451055,4.25356874,8.495010824,4.572786042,2.827186578,2.577845641,2.829550904,3.620647804,-2.867771365,-7.498870608,0.190955242,-1.460981187,-2.17467055,-0.057078582,reggae
-161.7890758,78.70874292,-19.27547136,55.11510047,13.20505255,30.95987812,-7.024291268,24.26811562,-12.83677806,21.5097332,-13.52878458,12.77238149,-7.443831213,12.76887743,-3.332590544,9.134334201,-7.753411127,0.637676286,-4.099076499,0.497714473,reggae
-223.3513708,114.2239302,-4.433344599,40.20041733,-5.101216705,24.68180301,0.714874728,17.05182492,-2.366651554,11.15620551,-3.081421613,6.133347912,-5.682410559,3.515103797,-5.482364516,0.027758623,-4.845382896,-0.701196744,-3.637034483,-2.799919463,reggae
-256.309996,104.2602556,-7.274731698,56.25692664,11.10701152,27.29784908,5.817460326,17.78931688,-1.269841933,14.66735333,-3.471178542,10.86583325,-2.460030058,1.559548226,-3.732586943,-1.360911681,-4.203392257,1.400241358,-0.275855833,-1.60563146,reggae
-176.6666293,116.8268948,-21.31777782,38.74807225,-5.462101335,26.60932541,-8.170221907,15.76984247,-10.48163395,11.03070424,-10.04950094,9.910047034,-3.244545346,2.818176846,-2.526347791,-1.41126252,-9.888160967,3.072619328,-0.280235286,1.986316675,reggae
-110.19318,48.53039329,29.64418605,18.43651006,-0.484474424,4.650884791,-2.263742718,-6.592844498,-2.164013526,-0.166748225,-0.685561886,0.546660341,1.906585778,-1.059385602,1.729768992,0.823936538,-1.684622015,2.657902057,3.099737347,3.750694975,reggae
-175.6132498,104.9016607,-15.68045848,27.54085418,-8.106828139,24.0041007,-10.33084847,18.85390193,-8.383971853,11.84694121,-7.590570802,12.55149113,-6.044720892,2.497522986,1.916998076,7.144191125,-3.379316919,12.44848402,-3.344722322,0.751307697,reggae
-169.3108528,83.91326193,11.20536918,12.13675779,21.08002325,9.531421103,0.936781784,2.201925133,0.877347701,1.63802446,-0.417091931,0.746807547,-4.790973547,-1.736913798,-2.092861983,-1.420826053,-4.665372479,-0.207883461,1.957022872,-1.261276461,reggae
-164.6678038,142.7044062,-41.4830726,41.23905237,16.19013911,-5.568725825,7.646247325,5.615673003,0.802001467,-10.48111937,-2.345104002,-0.492250644,-3.065702713,-0.614090217,1.132918898,0.730580658,1.04213243,1.983782396,3.499553623,5.30814784,reggae
-155.0059582,-1.527147504,22.38957347,30.43368988,2.111644519,28.6140758,16.99718435,13.42427884,8.484160176,6.492904733,9.786691111,10.91691521,2.175058923,1.628697541,6.347939096,6.905541834,-7.813659055,4.707924801,3.43381926,0.673860384,reggae
-241.911756,97.49526789,-3.08877553,45.34750777,3.912333007,28.63962027,9.372035083,26.53107351,5.113254689,12.77573059,-0.322753449,11.77949585,3.252034408,9.932995547,-3.050282484,1.84652103,-3.369162914,0.78470209,-6.175782037,-2.977665791,reggae
-191.1361244,96.33983642,-17.64676642,24.86349628,-0.863170735,26.33883594,-12.90671167,19.63013852,-9.78437276,16.96943813,-8.593660687,11.41614796,-8.212150398,5.959263678,-1.857812742,5.961273632,-8.060569554,3.396342487,-2.629789993,-0.798072528,reggae
-251.461231,105.9123205,2.191525945,32.52041764,16.56693742,8.293108466,10.38464091,5.504232576,0.874252041,8.350817811,-0.64359933,9.891065376,-1.857760496,4.422832077,1.83671974,4.241473724,-0.207038046,2.248982436,0.940535252,1.298354631,reggae
-97.73640733,108.8374824,-24.917425,21.3188419,12.54832194,7.765323249,-3.30261506,3.528865345,0.69272565,4.196202729,-9.682310109,4.265133133,2.458043521,-6.628556747,-3.160204284,-1.099189601,-4.834696993,-0.117350322,-7.432327524,-7.70478081,reggae
-226.3929357,103.3587259,0.167023571,43.97837872,10.65130633,35.21112722,8.448130931,21.15188706,-3.290783903,15.5367581,-3.013114401,11.10412192,1.777923368,10.62162866,-5.756038042,-0.981061418,-4.130800239,0.660670928,-3.79201752,-0.578704265,reggae
-182.173063,83.5106786,4.84759069,12.69549677,30.07517007,17.20234454,6.103358976,7.69212239,7.144560943,8.883682066,-2.150234054,5.71397161,1.451876218,-4.942650227,2.915066697,2.192478997,-3.227914859,0.761975838,-1.696399385,-0.633176986,reggae
-175.4644902,78.02316399,-2.565802793,52.86757133,15.84437137,24.75844403,5.300332518,8.657693777,6.652961845,9.8058156,-3.357505789,4.1174101,2.357715935,-3.353324823,0.799047066,-0.261942758,-6.330186504,-6.459180419,-1.258967311,-6.458062001,reggae
-190.8881167,127.4026446,-3.757144124,26.70825723,-12.80006099,23.93013346,-8.221104484,9.966365658,-12.22713163,13.44186965,-7.07275862,1.645624149,-14.51429397,-3.223510275,-10.4489784,-3.492871338,-9.743480345,-3.913685121,-7.650743508,-3.545475662,reggae
42.03458707,37.39587799,-7.958375141,4.535130917,8.993374328,3.54394606,3.110197958,1.629986635,6.283666255,1.833843096,-0.56763725,-0.390471409,1.625971542,2.915757344,0.385917752,-2.316737609,-4.138039048,-2.19543438,-3.3323178,-1.852860067,reggae
-233.6024307,87.51119225,-22.22522768,52.0611591,-8.593138766,24.99131716,-18.24099582,1.899643673,-9.137417496,-0.229752056,-17.06229379,-3.016606866,-9.786561266,-8.78251255,-7.717004784,-2.181468319,-13.64812118,-6.48459969,-9.146074142,-12.72185418,reggae
-104.857367,66.3849309,-2.305361685,24.60862746,8.416089675,6.772559715,1.67879014,5.184751366,1.055291048,2.198646602,2.956422674,4.585058561,4.210012911,3.100181465,-1.413896396,0.227105576,1.094144136,-2.326806668,-2.894487959,-2.185388714,reggae
-134.6626631,93.56131726,8.518032376,34.8765084,3.284866846,15.52312499,4.970612922,8.5544737,-1.293042113,2.732080897,5.067959319,11.86122272,4.414218929,2.06998634,1.317671427,0.295637769,-2.324834036,0.381865056,0.90921301,-0.445047177,reggae
-142.7633427,83.62538454,21.91155932,33.85639434,4.632218435,4.16479313,1.939737761,21.81623756,-5.943307233,0.502127474,17.42103772,-11.43530942,10.5450244,2.196963287,1.414376827,1.761562775,-1.394652635,2.014464628,-1.896596383,0.63375773,reggae
-151.7585276,105.1213281,-6.173016607,47.95233441,11.34429008,15.09061529,11.63704384,6.612222545,6.821201499,2.403291076,-1.029639555,-0.218365794,-0.641401534,-4.031196618,-1.721909674,-0.668327635,-6.979753673,-2.428876358,-1.178736518,-3.811458164,reggae
-127.3378538,65.99790181,4.455001709,30.06205067,16.64495009,16.52901531,-6.398522043,15.2892938,4.617550995,5.101688747,5.581799887,-0.772354796,6.062608846,3.792917324,-2.186028037,2.004725471,-5.562705423,7.765448872,-1.513584516,5.000518608,reggae
-171.6502056,99.36209212,-8.267854566,49.6104268,1.081991892,31.1248096,-7.142719533,15.89278457,-1.369476041,12.74148851,-5.204274666,11.81039499,-5.334017826,3.172349669,-6.69529205,0.032390151,-7.72682522,6.703181036,-3.761594976,-1.795665709,reggae
-154.9118978,110.0292659,-18.42251279,36.60638188,0.567114677,31.57942593,-10.40162846,18.80108318,-7.162838726,13.1280665,-5.245409492,8.884952376,-6.708202987,6.013780227,-2.792921348,3.635892888,-2.212498309,5.290564967,-6.594641711,-2.934966459,reggae
-236.605975,91.67404503,1.857826947,45.4666463,1.269747144,32.26130591,9.055935747,19.60937995,-5.063492127,10.95871148,-4.015152314,7.534468657,-0.335023686,5.807871592,-1.821142149,5.382059874,0.287279802,5.023068016,-0.336366116,-0.846538957,reggae
-169.0189424,79.5059044,15.24626477,42.75107777,7.686026457,17.03185934,-5.986871445,0.538959428,0.059609312,-0.94505143,0.838389396,-1.586820367,-2.896680276,-4.033071595,-5.770846783,-2.576682816,-6.518783649,-6.594942115,-2.840783595,-1.199047184,reggae
-206.456798,122.6362626,-0.603086309,29.35648121,10.26781016,28.20636121,-9.903008403,13.36857268,-8.427186687,11.27907059,-7.268963549,7.080125708,-10.33269998,1.944964072,-6.526792235,-0.211622453,-7.542700943,0.421644521,-1.656993416,-0.164260015,reggae
-168.5373843,109.545565,-20.6656517,38.95821742,7.961625753,0.336722963,6.038666063,4.087100863,-1.360759996,0.119307512,0.242771835,0.350980771,5.301793725,3.683843147,2.850592478,4.475798308,0.808836883,3.006005464,1.522271561,2.454158857,reggae
-85.25700623,60.94499335,34.79075036,19.80465776,16.7125985,7.963773859,9.308981768,11.36328737,1.391406795,-0.084950275,6.414353737,3.63540255,5.677354496,7.213256907,-0.837598702,3.249250006,-2.690567633,0.360650893,4.751004919,0.322723688,reggae
-147.4830157,113.3377598,-6.302211806,9.085413135,24.54849988,-9.807578968,13.15230558,-1.991165575,-2.70043173,12.23381444,-4.119317594,-1.001508183,1.970184449,1.47071714,0.003987324,-2.996378533,-3.579463181,-3.892596834,-0.510374326,-3.060065635,reggae
-88.06535592,109.4226622,-25.17367673,40.40618188,-8.789280158,24.70736919,-11.54285018,18.50612204,-8.299184776,17.02709745,-8.450669006,9.808209757,-12.899724,1.578493193,-10.53265593,-0.435885206,-7.798607883,3.450215225,-4.977007243,0.0619118,reggae
-194.4454299,157.151093,-14.14430991,44.06435608,3.47068182,17.47357883,2.972716085,5.840421806,3.013925692,1.078044377,2.587520366,0.798172504,0.645568461,-2.492456295,0.834864381,1.384325288,-4.276519256,-0.530664648,-1.96636828,-1.340599879,reggae
-285.9553765,138.7075206,19.90882218,35.26039093,-7.997123788,7.096667059,5.406225884,-3.200332342,-1.152577723,3.207971915,1.492341576,-4.045646025,-6.340007693,-0.927074425,-4.3691375,2.886028725,1.259787099,1.984139191,0.800784741,-4.28127601,reggae
-169.2740976,110.4399602,-8.51625454,43.90018665,0.313389111,26.63778768,-14.35680838,13.02286613,-11.14025936,8.117875155,-7.681754474,10.9230965,-8.159417032,2.804234989,-6.425452747,1.080029116,-4.268723162,4.331673531,-3.460305401,1.212000174,reggae
-120.2963811,16.3818992,25.04755436,37.25686748,9.277148449,13.01181841,3.226369619,5.967424932,4.083389641,1.697427225,1.890670939,2.673564827,2.032761048,-1.718148663,2.100495826,3.241914051,-2.076018152,2.774941975,1.610690565,-4.049894079,reggae
-265.6985601,80.61447559,9.730940345,36.67076966,27.84376915,12.08966357,15.01711917,15.12029517,6.560769127,6.284262443,7.478975806,5.643801613,4.349121716,3.083747554,2.402245326,2.184312012,2.480379937,1.273455328,-0.218138459,0.807918816,reggae
-170.8996335,107.731364,-1.749019623,46.43418556,-0.183110631,24.94827151,-10.66559587,18.07626998,-10.78184691,11.14768818,-7.247943961,6.198294373,-6.457266859,2.042620733,-2.435763953,2.55495496,-4.037885074,0.788928396,-3.759416564,-1.679636528,reggae
-209.7250531,105.231002,2.597255948,34.8982443,15.32581595,25.22864462,-6.037089713,18.24488579,-5.08115688,8.913005128,-1.013781425,8.23180225,-4.029610156,4.730020758,-1.050867924,3.063880811,-4.585462797,4.252537569,-2.11687563,-3.663016005,reggae
-84.17957902,102.3372086,-41.33240077,47.0208732,-16.94859218,26.23074121,-18.95019017,18.79081883,-21.68356778,11.04520254,-19.23162788,5.228018683,-16.75776396,1.092845838,-9.666018473,1.088415737,-7.537925107,3.236286047,-4.712543703,-0.318535873,rock
-89.02408614,86.20057772,-24.40016581,47.09495977,-33.63550083,29.46335985,-19.73492521,21.63491674,-16.74423014,6.533771888,-13.38857867,7.481488816,-12.85175099,8.588623293,-7.891173157,11.49047699,0.681784046,9.796061387,-2.127681985,0.589408538,rock
-74.26692728,100.1152807,-47.36616753,49.62064728,-18.41255655,24.61702097,-15.91323505,23.89770186,-22.82989576,23.3380588,-16.94098885,14.93605588,-11.49817626,4.22761978,-13.62619378,4.478210014,-11.6665138,4.325274411,-10.59732284,-0.845948866,rock
-35.3713263,73.6745653,-20.21072498,17.16527314,14.95001699,10.21065406,7.602244477,1.598168092,4.17685392,0.734849292,-0.388112315,-1.314755682,-2.047161516,2.530268178,3.606460415,-3.538503612,-4.790395958,-2.500227521,-3.977556912,-0.82401953,rock
-92.60593352,101.8225774,-33.47984131,48.71202735,12.39814282,20.82053713,8.702455594,9.283727948,2.765335057,5.246209292,-9.339110783,-3.48452086,-4.357542773,-4.655082528,-3.968642221,-3.122172674,-7.003293924,-0.39495051,-1.151273113,-6.009001895,rock
-144.9859914,118.4781157,20.53146473,28.5704797,2.354585885,10.08659785,11.91418063,4.855869559,-0.067632662,3.291168899,3.403350541,3.654105312,5.374560818,2.262337696,1.873855187,0.86864391,-1.1807219,0.816806855,1.824811051,1.800665604,rock
-140.4254929,149.2989983,-10.05733092,38.74587455,1.544877416,20.12280776,-11.32007248,16.28323445,-13.24057771,10.18650152,-9.246528251,4.695918279,-8.369733846,2.277241246,-6.510627565,-1.624936644,-6.49793936,-4.727856452,-2.574812477,-1.786616869,rock
-117.9856785,84.04553789,-50.27674635,46.06147245,-17.69272951,20.859611,-21.64650877,16.67687714,-12.95467621,12.82596151,-13.10602633,11.29290912,-12.60871352,4.382612027,-12.07645144,0.667924936,-6.791718216,4.467453198,0.239988005,0.437733625,rock
-89.12444349,81.37974213,-12.57994766,22.79528187,-7.050182766,-0.486548706,2.778269474,-3.426244329,-7.708612184,-0.844574979,-4.886528468,-2.684891436,-5.289600557,-4.601347981,-2.971857814,-2.206926679,-3.565847569,-0.996481957,-0.496028896,-0.96485854,rock
-123.3294302,74.88332963,-17.06466448,31.6123124,2.544016899,17.33068869,-3.812694061,9.729454326,-7.234512712,11.26680362,0.379872234,3.473367804,1.668363146,-3.159484286,-1.081948813,0.317692431,-5.9882377,-0.320170004,-2.339703375,-4.321176915,rock
-132.3371655,124.6645136,-9.671359595,46.4576399,-6.293424582,30.5526576,-11.14126059,20.41950254,-11.21221913,9.384733545,-5.826239573,7.82911361,-8.733760012,5.624731259,-4.086936744,-0.632242775,-8.120180946,-0.674549656,-7.612610051,-0.205378898,rock
-70.08735624,94.18275782,-50.32574049,46.96132391,-16.11368801,19.99525382,-23.95780141,16.3446203,-22.1862067,14.43484474,-20.09142468,12.14780215,-14.76765575,4.903812154,-13.62508304,0.829248327,-15.0576971,-1.604236876,-16.08831169,-2.187147135,rock
-42.64260024,102.9768399,-36.8625957,44.53767456,-11.98500767,25.57023359,-22.67753016,28.34444579,-19.27429859,21.48012184,-15.25670218,11.75507944,-11.57340898,4.778180708,-13.03683604,4.350933236,-11.95699322,0.888440605,-0.477467646,1.299479926,rock
-42.41941614,85.06784354,-7.39053207,40.71600188,-1.012447249,18.93830608,-3.530133032,5.875407832,-5.017300265,4.243502466,-3.182745567,-0.572899202,-0.526697813,2.349327512,-0.362363007,-4.097742411,-3.854179801,-3.914406027,-5.785716971,-4.3317536,rock
-26.3843335,85.78798758,-16.96328641,35.26156144,10.00026398,10.66788347,1.447031598,4.715184238,-0.040557383,2.075737276,0.423683871,5.42982969,-0.947817275,0.489490649,-1.523221989,-2.460434199,-5.87400374,-1.548139982,-6.820893139,-1.388705635,rock
-62.34838008,153.770773,-55.11284491,28.01648848,-6.844084646,17.47686105,-22.60334362,18.14162217,-12.58387239,4.493735602,-8.383072017,7.204513833,-2.524918936,4.83407132,-6.27221651,-0.725830867,-2.277203503,-5.243364651,-5.218907296,-6.279708608,rock
-160.0931566,88.72221242,-35.48522941,47.48960817,-12.61815253,17.30085519,-19.13413188,14.58983839,-20.36768685,11.09612514,-11.13965834,7.69951481,-9.85907646,6.992621506,-10.12828788,3.059625961,-7.949794509,0.701906009,-4.932689571,-2.615138145,rock
